id,ndvi,mask,doy,year
1,0.04618345675874761,1.0,35.0,2015.0
2,0.04180389082501369,1.0,35.0,2015.0
3,0.05485371025063946,1.0,35.0,2015.0
4,0.03428773220681131,1.0,35.0,2015.0
5,0.04618345675874761,1.0,35.0,2015.0
6,0.044534210696154125,1.0,35.0,2015.0
0,0.41471731437340825,1.0,51.0,2015.0
1,0.38468988871877413,1.0,51.0,2015.0
2,0.37106036592090524,1.0,51.0,2015.0
3,0.2542405982277437,1.0,51.0,2015.0
4,0.0011267900638882347,1.0,51.0,2015.0
5,0.38468988871877413,1.0,51.0,2015.0
6,0.3441781301936285,1.0,51.0,2015.0
0,0.012440358538567078,1.0,83.0,2015.0
1,0.006180786934020105,1.0,83.0,2015.0
2,0.02244013228014642,1.0,83.0,2015.0
3,5.472101960046435E-4,1.0,83.0,2015.0
4,0.022080092795837076,1.0,83.0,2015.0
5,0.006180786934020105,1.0,83.0,2015.0
6,0.006833838866935065,1.0,83.0,2015.0
0,0.22962111865329876,1.0,99.0,2015.0
1,0.21638993527768538,0.0,99.0,2015.0
2,0.31307275766102627,1.0,99.0,2015.0
3,0.3259586370359668,0.0,99.0,2015.0
4,0.27174874394322623,0.0,99.0,2015.0
5,0.21638993527768538,0.0,99.0,2015.0
6,0.31279102916949136,0.0,99.0,2015.0
0,0.35232610777068757,0.0,115.0,2015.0
1,0.37338772422034955,0.0,115.0,2015.0
2,0.36439778271503975,0.0,115.0,2015.0
3,0.37104086320280333,0.0,115.0,2015.0
4,0.3318669863435294,0.0,115.0,2015.0
5,0.37338772422034955,0.0,115.0,2015.0
6,0.38275745915261083,0.0,115.0,2015.0
0,0.47120358881981433,0.0,131.0,2015.0
1,0.3903183387343379,0.0,131.0,2015.0
2,0.5398920384393036,0.0,131.0,2015.0
3,0.3850168789194877,1.0,131.0,2015.0
4,0.34567600042944385,0.0,131.0,2015.0
5,0.3903183387343379,0.0,131.0,2015.0
6,0.40254730648558806,1.0,131.0,2015.0
0,0.8796432062932823,1.0,147.0,2015.0
1,0.7602080407789574,0.0,147.0,2015.0
2,0.8723398807958913,0.0,147.0,2015.0
3,0.8015082240249224,0.0,147.0,2015.0
4,0.598319008428697,1.0,147.0,2015.0
5,0.7602080407789574,0.0,147.0,2015.0
6,0.8237100486413559,0.0,147.0,2015.0
0,0.08814231059561099,1.0,179.0,2015.0
1,0.11544280455841721,1.0,179.0,2015.0
2,0.12737602809257229,1.0,179.0,2015.0
3,0.10776081965111513,1.0,179.0,2015.0
4,0.09488989005421535,1.0,179.0,2015.0
5,0.11544280455841721,1.0,179.0,2015.0
6,0.10461157370685727,1.0,179.0,2015.0
0,0.02398366448613064,1.0,195.0,2015.0
1,0.0419135617597353,1.0,195.0,2015.0
2,0.027720687696294467,1.0,195.0,2015.0
3,0.0589972578919095,1.0,195.0,2015.0
4,0.275414071598075,1.0,195.0,2015.0
5,0.0419135617597353,1.0,195.0,2015.0
6,0.06696997115419759,1.0,195.0,2015.0
0,0.7332864049628579,1.0,211.0,2015.0
1,0.824275339840879,0.0,211.0,2015.0
2,0.8376746299865682,0.0,211.0,2015.0
3,0.8465002006195957,0.0,211.0,2015.0
4,0.7699886280970629,0.0,211.0,2015.0
5,0.824275339840879,0.0,211.0,2015.0
6,0.8537752152896976,0.0,211.0,2015.0
0,-0.005549636720332385,1.0,227.0,2015.0
1,-0.01772616310131442,1.0,227.0,2015.0
2,-0.011165409012412197,1.0,227.0,2015.0
3,-0.02010538443247036,1.0,227.0,2015.0
4,-0.02543390499787271,1.0,227.0,2015.0
5,-0.01772616310131442,1.0,227.0,2015.0
6,-0.018321295462242235,1.0,227.0,2015.0
0,0.8512688100072953,0.0,243.0,2015.0
1,0.8324796403361012,0.0,243.0,2015.0
2,0.8606391084595542,0.0,243.0,2015.0
3,0.8461890816381938,0.0,243.0,2015.0
4,0.7198395300719199,0.0,243.0,2015.0
5,0.8324796403361012,0.0,243.0,2015.0
6,0.8583245806276918,0.0,243.0,2015.0
0,0.8023377623682649,1.0,259.0,2015.0
1,0.3121377356307122,1.0,259.0,2015.0
2,0.4670954356115711,1.0,259.0,2015.0
3,0.1280585081368458,1.0,259.0,2015.0
4,0.5451924180134494,1.0,259.0,2015.0
5,0.3121377356307122,1.0,259.0,2015.0
6,0.26033992834137315,1.0,259.0,2015.0
0,0.4897126887043546,0.0,307.0,2015.0
1,0.46188322679896154,0.0,307.0,2015.0
2,0.5840337622132972,0.0,307.0,2015.0
3,0.5319086113981261,0.0,307.0,2015.0
4,0.4167564196895937,0.0,307.0,2015.0
5,0.46188322679896154,0.0,307.0,2015.0
6,0.48628600859421345,0.0,307.0,2015.0
0,0.7374771318394322,0.0,323.0,2015.0
1,0.6698196862563324,0.0,323.0,2015.0
2,0.623900505435026,0.0,323.0,2015.0
3,0.6381453009613729,1.0,323.0,2015.0
4,0.3253255973948905,1.0,323.0,2015.0
5,0.6698196862563324,0.0,323.0,2015.0
6,,0.0,323.0,2015.0
0,-0.05374039289195089,0.0,22.0,2016.0
1,-0.04552128291257016,0.0,22.0,2016.0
2,-0.06270095614402699,0.0,22.0,2016.0
3,-0.04094114687841358,0.0,22.0,2016.0
4,-0.059188847328545506,0.0,22.0,2016.0
5,-0.04552128291257016,0.0,22.0,2016.0
6,-0.0583437073887094,0.0,22.0,2016.0
0,0.6224101511318658,1.0,38.0,2016.0
1,0.23745365528114418,1.0,38.0,2016.0
2,0.5642266222908583,1.0,38.0,2016.0
3,0.7130507127712785,1.0,38.0,2016.0
4,0.012353343012909253,1.0,38.0,2016.0
5,0.23745365528114418,1.0,38.0,2016.0
6,0.4559373800160216,1.0,38.0,2016.0
0,0.5207684315414003,0.0,54.0,2016.0
1,0.23225822918691139,0.0,54.0,2016.0
2,0.5665795570213578,0.0,54.0,2016.0
3,0.24622839802954188,0.0,54.0,2016.0
4,-0.006568246195510826,0.0,54.0,2016.0
5,0.23225822918691139,0.0,54.0,2016.0
6,0.29618425203850396,0.0,54.0,2016.0
0,0.23031268438733626,0.0,70.0,2016.0
1,0.019575417857080883,0.0,70.0,2016.0
2,0.1551751953973204,0.0,70.0,2016.0
3,0.14190357585660648,0.0,70.0,2016.0
4,-0.055353817245442125,0.0,70.0,2016.0
5,0.019575417857080883,0.0,70.0,2016.0
6,0.14434018910243987,0.0,70.0,2016.0
0,0.09484295728610401,0.0,86.0,2016.0
1,0.06414133192184368,0.0,86.0,2016.0
2,0.0652642881934111,0.0,86.0,2016.0
3,0.0642287596196176,0.0,86.0,2016.0
4,-0.050136804275756224,0.0,86.0,2016.0
5,0.06414133192184368,0.0,86.0,2016.0
6,0.1372568203443445,0.0,86.0,2016.0
0,0.25878016546658894,0.0,102.0,2016.0
1,0.14647177145869103,0.0,102.0,2016.0
2,0.31075669946378676,0.0,102.0,2016.0
3,0.26577059191550084,0.0,102.0,2016.0
4,0.2968325837716011,0.0,102.0,2016.0
5,0.14647177145869103,0.0,102.0,2016.0
6,0.27887927267839513,0.0,102.0,2016.0
0,0.33050446321426524,1.0,118.0,2016.0
1,0.3133793246990731,1.0,118.0,2016.0
2,0.35553559468261475,1.0,118.0,2016.0
3,0.34142499810532106,1.0,118.0,2016.0
4,0.2848353078842851,1.0,118.0,2016.0
5,0.3133793246990731,1.0,118.0,2016.0
6,0.3311746932889482,1.0,118.0,2016.0
0,0.7790112682954732,0.0,134.0,2016.0
1,0.6405683479169859,0.0,134.0,2016.0
2,0.7950401445995423,0.0,134.0,2016.0
3,0.7495647987741623,0.0,134.0,2016.0
4,0.4919650704963083,0.0,134.0,2016.0
5,0.6405683479169859,0.0,134.0,2016.0
6,0.7252507157432543,0.0,134.0,2016.0
0,0.3662148790932573,1.0,150.0,2016.0
1,0.3124188875796086,1.0,150.0,2016.0
2,0.5084673435211252,1.0,150.0,2016.0
3,0.16833456167951513,1.0,150.0,2016.0
4,0.1587056023032702,1.0,150.0,2016.0
5,0.3124188875796086,1.0,150.0,2016.0
6,0.19013408753243752,1.0,150.0,2016.0
0,0.8874636524440362,0.0,166.0,2016.0
1,0.8413379628134688,0.0,166.0,2016.0
2,0.8880369378006078,0.0,166.0,2016.0
3,0.897136590398162,0.0,166.0,2016.0
4,0.32849223619413237,1.0,166.0,2016.0
5,0.8413379628134688,0.0,166.0,2016.0
6,0.8978249154576567,0.0,166.0,2016.0
0,0.8675422594551256,1.0,198.0,2016.0
1,0.892771052873174,0.0,198.0,2016.0
2,0.9103016876620745,0.0,198.0,2016.0
3,0.8124799773110194,1.0,198.0,2016.0
4,0.8209346656126383,1.0,198.0,2016.0
5,0.892771052873174,0.0,198.0,2016.0
6,0.8659407847733714,0.0,198.0,2016.0
0,0.8690918978291536,0.0,214.0,2016.0
1,0.8526556103772831,0.0,214.0,2016.0
2,0.8733169868479418,0.0,214.0,2016.0
3,0.8459932936454375,0.0,214.0,2016.0
4,0.7038886728123039,1.0,214.0,2016.0
5,0.8526556103772831,0.0,214.0,2016.0
6,0.8353327160838333,0.0,214.0,2016.0
0,0.8765378329985464,0.0,230.0,2016.0
1,0.8614680932853253,0.0,230.0,2016.0
2,0.8918056755068664,0.0,230.0,2016.0
3,0.8533890754764071,1.0,230.0,2016.0
4,0.7844230649848882,0.0,230.0,2016.0
5,0.8614680932853253,0.0,230.0,2016.0
6,0.8316153985352593,0.0,230.0,2016.0
0,0.06775293968699575,1.0,246.0,2016.0
1,0.010995707370824904,1.0,246.0,2016.0
2,0.006843574765916336,1.0,246.0,2016.0
3,0.0722671872098194,1.0,246.0,2016.0
4,0.12207290701365274,1.0,246.0,2016.0
5,0.010995707370824904,1.0,246.0,2016.0
6,-0.004888660841770416,1.0,246.0,2016.0
0,0.01057625745508166,1.0,262.0,2016.0
1,0.0991523345121642,1.0,262.0,2016.0
2,0.05301544262010752,1.0,262.0,2016.0
3,0.5105885830056592,1.0,262.0,2016.0
4,0.006463342036524475,1.0,262.0,2016.0
5,0.0991523345121642,1.0,262.0,2016.0
6,0.1094532167855544,1.0,262.0,2016.0
0,0.39365087315796593,1.0,294.0,2016.0
1,0.21688582021028974,1.0,294.0,2016.0
2,0.3385017312218705,1.0,294.0,2016.0
3,0.1269963118422394,1.0,294.0,2016.0
4,0.08493900214739274,1.0,294.0,2016.0
5,0.21688582021028974,1.0,294.0,2016.0
6,0.12231869779659539,1.0,294.0,2016.0
0,0.6970930145874737,0.0,24.0,2017.0
1,,0.0,24.0,2017.0
2,0.5673551377980652,0.0,24.0,2017.0
3,0.7993280174110434,0.0,24.0,2017.0
4,-0.014948649067244888,0.0,24.0,2017.0
5,,0.0,24.0,2017.0
6,,0.0,24.0,2017.0
0,0.0525031480870513,0.0,40.0,2017.0
1,0.04659994373308472,0.0,40.0,2017.0
2,0.06481523024414905,0.0,40.0,2017.0
3,0.055771043889847924,0.0,40.0,2017.0
4,0.040433366893925016,0.0,40.0,2017.0
5,0.04659994373308472,0.0,40.0,2017.0
6,0.038425064629649355,0.0,40.0,2017.0
0,0.38858978061695076,1.0,56.0,2017.0
1,,1.0,56.0,2017.0
2,0.38893061434583076,1.0,56.0,2017.0
3,0.18922974910719656,1.0,56.0,2017.0
4,0.044418376939959904,1.0,56.0,2017.0
5,,1.0,56.0,2017.0
6,0.19171317334712196,1.0,56.0,2017.0
0,0.3255996328690472,0.0,72.0,2017.0
1,0.17939437855119103,0.0,72.0,2017.0
2,0.21823460569885023,0.0,72.0,2017.0
3,0.18562780536983606,0.0,72.0,2017.0
4,-0.019109188337852297,0.0,72.0,2017.0
5,0.17939437855119103,0.0,72.0,2017.0
6,0.21544216926777401,0.0,72.0,2017.0
0,0.010927944967973008,1.0,88.0,2017.0
1,0.00939604594908301,1.0,88.0,2017.0
2,0.007797635557058819,1.0,88.0,2017.0
3,0.007683173902312677,1.0,88.0,2017.0
4,0.008259460882569588,1.0,88.0,2017.0
5,0.00939604594908301,1.0,88.0,2017.0
6,0.012665902662594344,1.0,88.0,2017.0
0,-0.014111999575065157,1.0,120.0,2017.0
1,-0.007583668915197628,1.0,120.0,2017.0
2,-0.0188705423697215,1.0,120.0,2017.0
3,-0.003701857510988606,1.0,120.0,2017.0
4,-0.002358938864485228,1.0,120.0,2017.0
5,-0.007583668915197628,1.0,120.0,2017.0
6,-0.011558842226821605,1.0,120.0,2017.0
0,0.6440356222673227,0.0,136.0,2017.0
1,0.5650563170061779,0.0,136.0,2017.0
2,0.699578768896355,0.0,136.0,2017.0
3,0.5555207723241475,0.0,136.0,2017.0
4,0.3984000322892701,0.0,136.0,2017.0
5,0.5650563170061779,0.0,136.0,2017.0
6,0.5571953941889913,0.0,136.0,2017.0
0,-0.008316640304061004,1.0,152.0,2017.0
1,0.0026623788605387292,1.0,152.0,2017.0
2,-4.503054908797657E-4,1.0,152.0,2017.0
3,-0.006139258204743626,1.0,152.0,2017.0
4,-0.007417620421715175,1.0,152.0,2017.0
5,0.0026623788605387292,1.0,152.0,2017.0
6,-5.834347241596031E-4,1.0,152.0,2017.0
0,0.009814105344594355,1.0,168.0,2017.0
1,0.03794629114432159,1.0,168.0,2017.0
2,0.036748247588886125,1.0,168.0,2017.0
3,0.0503288139807777,1.0,168.0,2017.0
4,0.04052381151206437,1.0,168.0,2017.0
5,0.03794629114432159,1.0,168.0,2017.0
6,0.055058340295693564,1.0,168.0,2017.0
0,0.8882517403005733,0.0,184.0,2017.0
1,0.8920267174281139,0.0,184.0,2017.0
2,0.8708696513313173,0.0,184.0,2017.0
3,0.8932780202815732,0.0,184.0,2017.0
4,0.8370416218704853,0.0,184.0,2017.0
5,0.8920267174281139,0.0,184.0,2017.0
6,0.8874764474568667,0.0,184.0,2017.0
0,0.0013929380937777467,1.0,200.0,2017.0
1,0.018193926747772052,1.0,200.0,2017.0
2,0.048513619644783235,1.0,200.0,2017.0
3,0.04082215823999561,1.0,200.0,2017.0
4,0.012881367151330168,1.0,200.0,2017.0
5,0.018193926747772052,1.0,200.0,2017.0
6,0.0117786781774311,1.0,200.0,2017.0
0,0.838807634337407,0.0,232.0,2017.0
1,0.8489947588550317,0.0,232.0,2017.0
2,0.8190412095871517,0.0,232.0,2017.0
3,0.8380940600512787,0.0,232.0,2017.0
4,0.7392442589582702,0.0,232.0,2017.0
5,0.8489947588550317,0.0,232.0,2017.0
6,0.8263160433848024,0.0,232.0,2017.0
0,0.8178759671348704,0.0,248.0,2017.0
1,0.8138789077195046,0.0,248.0,2017.0
2,0.8072351462445597,0.0,248.0,2017.0
3,0.7948788146645213,0.0,248.0,2017.0
4,0.7233444830205443,0.0,248.0,2017.0
5,0.8138789077195046,0.0,248.0,2017.0
6,0.8016924276113568,0.0,248.0,2017.0
0,0.5521235570967647,1.0,296.0,2017.0
1,0.49041491533675496,1.0,296.0,2017.0
2,0.4781208755731434,1.0,296.0,2017.0
3,0.4887038516061171,1.0,296.0,2017.0
4,0.4480635027385914,1.0,296.0,2017.0
5,0.49041491533675496,1.0,296.0,2017.0
6,0.5003505641945817,1.0,296.0,2017.0
0,,0.0,312.0,2017.0
1,0.4650962013915079,0.0,312.0,2017.0
2,0.7897124156642803,0.0,312.0,2017.0
3,0.9552976419158377,0.0,312.0,2017.0
4,0.04875359178124819,0.0,312.0,2017.0
5,0.4650962013915079,0.0,312.0,2017.0
6,,0.0,312.0,2017.0
0,0.7606268901850504,1.0,328.0,2017.0
1,0.17643508587306303,0.0,328.0,2017.0
2,0.9249928193955992,0.0,328.0,2017.0
3,0.6933505885195513,0.0,328.0,2017.0
4,0.17607389274799853,0.0,328.0,2017.0
5,0.17643508587306303,0.0,328.0,2017.0
6,,0.0,328.0,2017.0
0,-1.8603612165240196E-4,0.0,27.0,2018.0
1,-0.005920014750187038,0.0,27.0,2018.0
2,-0.005331656860863805,0.0,27.0,2018.0
3,-0.0041842227579871345,0.0,27.0,2018.0
4,-0.004123409430200174,0.0,27.0,2018.0
5,-0.005920014750187038,0.0,27.0,2018.0
6,-0.005256194488476997,0.0,27.0,2018.0
0,0.44513439583188164,0.0,59.0,2018.0
1,0.29199600606027976,0.0,59.0,2018.0
2,0.4226400763140951,0.0,59.0,2018.0
3,0.2421500008018638,0.0,59.0,2018.0
4,-0.020266935681606677,0.0,59.0,2018.0
5,0.29199600606027976,0.0,59.0,2018.0
6,0.4024324865487471,0.0,59.0,2018.0
0,0.03850497994823803,1.0,91.0,2018.0
1,0.04651410189959256,1.0,91.0,2018.0
2,0.04684250874865404,1.0,91.0,2018.0
3,0.08765090752302532,0.0,91.0,2018.0
4,-0.007232605882196472,0.0,91.0,2018.0
5,0.04651410189959256,1.0,91.0,2018.0
6,0.11072508855926182,0.0,91.0,2018.0
0,0.09179271716016342,0.0,107.0,2018.0
1,0.0653818775717078,0.0,107.0,2018.0
2,0.07148868630776896,0.0,107.0,2018.0
3,0.041572996055526855,0.0,107.0,2018.0
4,-0.016619750161711484,0.0,107.0,2018.0
5,0.0653818775717078,0.0,107.0,2018.0
6,0.08384566869263457,0.0,107.0,2018.0
0,-3.4292533214767883E-4,1.0,123.0,2018.0
1,0.4027823246898142,0.0,123.0,2018.0
2,0.4055586873039395,0.0,123.0,2018.0
3,0.40477671664744147,0.0,123.0,2018.0
4,0.33157763829260434,0.0,123.0,2018.0
5,0.4027823246898142,0.0,123.0,2018.0
6,0.4122780984730956,0.0,123.0,2018.0
0,0.7829178139129686,0.0,139.0,2018.0
1,0.6602125895153982,0.0,139.0,2018.0
2,0.7865155948052269,0.0,139.0,2018.0
3,0.7501678225290663,0.0,139.0,2018.0
4,0.4814276256296793,0.0,139.0,2018.0
5,0.6602125895153982,0.0,139.0,2018.0
6,0.7235563996969988,0.0,139.0,2018.0
0,0.6780977966381733,0.0,155.0,2018.0
1,0.7354167558235712,0.0,155.0,2018.0
2,0.7911548837713092,0.0,155.0,2018.0
3,0.8346836009899643,0.0,155.0,2018.0
4,0.7197681480536424,0.0,155.0,2018.0
5,0.7354167558235712,0.0,155.0,2018.0
6,0.8597954673691472,0.0,155.0,2018.0
0,0.4767577206787955,0.0,171.0,2018.0
1,0.6530467844572144,0.0,171.0,2018.0
2,0.7043227333600068,0.0,171.0,2018.0
3,0.7524111963172697,0.0,171.0,2018.0
4,0.7251449663035048,0.0,171.0,2018.0
5,0.6530467844572144,0.0,171.0,2018.0
6,0.7174893960049848,0.0,171.0,2018.0
0,0.5836431735265188,1.0,187.0,2018.0
1,0.42431747330667724,1.0,187.0,2018.0
2,0.6031025785547938,1.0,187.0,2018.0
3,0.5870785110463496,1.0,187.0,2018.0
4,0.8049226297632721,1.0,187.0,2018.0
5,0.42431747330667724,1.0,187.0,2018.0
6,0.0932724876821278,1.0,187.0,2018.0
0,0.8436336582578721,1.0,203.0,2018.0
1,0.8031249659613134,0.0,203.0,2018.0
2,0.7950846646391758,0.0,203.0,2018.0
3,0.8243130219016795,0.0,203.0,2018.0
4,0.6680147813946461,1.0,203.0,2018.0
5,0.8031249659613134,0.0,203.0,2018.0
6,0.8427274387168262,0.0,203.0,2018.0
0,0.8488365120432124,0.0,219.0,2018.0
1,0.8369988265088321,0.0,219.0,2018.0
2,0.8292068942994505,0.0,219.0,2018.0
3,0.8428962129631703,0.0,219.0,2018.0
4,0.7815951547539457,0.0,219.0,2018.0
5,0.8369988265088321,0.0,219.0,2018.0
6,0.8628590073808838,0.0,219.0,2018.0
0,-0.0033389246981072214,1.0,251.0,2018.0
1,-0.007314351365001645,1.0,251.0,2018.0
2,-0.007797431917205048,1.0,251.0,2018.0
3,-0.0033486718052612753,1.0,251.0,2018.0
4,0.0016740824748791387,1.0,251.0,2018.0
5,-0.007314351365001645,1.0,251.0,2018.0
6,-0.004062212843947555,1.0,251.0,2018.0
0,0.6079049922817606,0.0,267.0,2018.0
1,0.6718494279124069,0.0,267.0,2018.0
2,0.7096890983848749,0.0,267.0,2018.0
3,0.6695689513428196,0.0,267.0,2018.0
4,0.6158780100349845,0.0,267.0,2018.0
5,0.6718494279124069,0.0,267.0,2018.0
6,0.6677534522894274,0.0,267.0,2018.0
0,0.4512425893879186,0.0,299.0,2018.0
1,0.4274651763035439,0.0,299.0,2018.0
2,0.4577058063374498,0.0,299.0,2018.0
3,0.45046110727412075,0.0,299.0,2018.0
4,0.40014580836367286,0.0,299.0,2018.0
5,0.4274651763035439,0.0,299.0,2018.0
6,0.4639063502376083,0.0,299.0,2018.0
0,-0.012344709885003122,1.0,331.0,2018.0
1,-0.004684824392206114,1.0,331.0,2018.0
2,-0.01040241500644478,1.0,331.0,2018.0
3,9.791419275758982E-4,1.0,331.0,2018.0
4,0.001891972007062675,1.0,331.0,2018.0
5,-0.004684824392206114,1.0,331.0,2018.0
6,-3.619106395046408E-4,1.0,331.0,2018.0
0,,0.0,14.0,2019.0
1,,0.0,14.0,2019.0
2,,0.0,14.0,2019.0
3,,0.0,14.0,2019.0
4,-0.044126071889883406,0.0,14.0,2019.0
5,,0.0,14.0,2019.0
6,,0.0,14.0,2019.0
0,-0.00504192864698881,1.0,30.0,2019.0
1,-0.003979815436440076,1.0,30.0,2019.0
2,-0.005754184007194224,1.0,30.0,2019.0
3,-0.006408244095605653,1.0,30.0,2019.0
4,-0.006662161106356579,1.0,30.0,2019.0
5,-0.003979815436440076,1.0,30.0,2019.0
6,-0.008238638282335503,1.0,30.0,2019.0
0,0.09934758365063062,1.0,46.0,2019.0
1,0.026467176665744687,1.0,46.0,2019.0
2,0.0812379565232617,1.0,46.0,2019.0
3,0.08464416974502194,1.0,46.0,2019.0
4,-0.02441966948790477,1.0,46.0,2019.0
5,0.026467176665744687,1.0,46.0,2019.0
6,0.07286441881006318,1.0,46.0,2019.0
0,0.2886991168101286,0.0,62.0,2019.0
1,0.1199072328505076,0.0,62.0,2019.0
2,0.22931382151627483,0.0,62.0,2019.0
3,0.15022573324517094,0.0,62.0,2019.0
4,-0.018224916796424333,0.0,62.0,2019.0
5,0.1199072328505076,0.0,62.0,2019.0
6,0.15282069022250833,0.0,62.0,2019.0
0,0.25019103427185746,0.0,78.0,2019.0
1,0.1435963505417371,0.0,78.0,2019.0
2,0.19759155970741088,0.0,78.0,2019.0
3,0.11567469290787409,0.0,78.0,2019.0
4,-0.07518397649261493,0.0,78.0,2019.0
5,0.1435963505417371,0.0,78.0,2019.0
6,0.18711138455641957,0.0,78.0,2019.0
0,0.05650906498891562,1.0,94.0,2019.0
1,0.06406700751301445,1.0,94.0,2019.0
2,0.11758560145880269,1.0,94.0,2019.0
3,0.0916815518368772,1.0,94.0,2019.0
4,0.12625460480901368,1.0,94.0,2019.0
5,0.06406700751301445,1.0,94.0,2019.0
6,0.07771496161338781,1.0,94.0,2019.0
0,0.37649186193966094,0.0,110.0,2019.0
1,0.3736080599248543,0.0,110.0,2019.0
2,0.37551791026622605,0.0,110.0,2019.0
3,0.382531095799711,1.0,110.0,2019.0
4,0.3111119316732128,0.0,110.0,2019.0
5,0.3736080599248543,0.0,110.0,2019.0
6,0.3162378098387065,1.0,110.0,2019.0
0,0.36687163397702,0.0,126.0,2019.0
1,0.3829022209458716,0.0,126.0,2019.0
2,0.36999311443306876,0.0,126.0,2019.0
3,0.3766363371220406,0.0,126.0,2019.0
4,0.31995898833139025,0.0,126.0,2019.0
5,0.3829022209458716,0.0,126.0,2019.0
6,0.39802802355271927,0.0,126.0,2019.0
0,0.08664180392917793,1.0,142.0,2019.0
1,0.062468506853986513,1.0,142.0,2019.0
2,0.08012826255479162,1.0,142.0,2019.0
3,0.04652654624711697,1.0,142.0,2019.0
4,0.03336361075018776,1.0,142.0,2019.0
5,0.062468506853986513,1.0,142.0,2019.0
6,0.05553776736440859,1.0,142.0,2019.0
0,0.004651269546423152,1.0,158.0,2019.0
1,0.008953545543548047,1.0,158.0,2019.0
2,0.0017177484143285548,1.0,158.0,2019.0
3,0.1866081085920917,1.0,158.0,2019.0
4,0.07421740160976407,1.0,158.0,2019.0
5,0.008953545543548047,1.0,158.0,2019.0
6,0.06622112901776817,1.0,158.0,2019.0
0,0.45368649450836246,1.0,174.0,2019.0
1,0.15522999275121108,1.0,174.0,2019.0
2,0.1564019383732721,1.0,174.0,2019.0
3,0.12268656083443363,1.0,174.0,2019.0
4,0.0819147351439411,1.0,174.0,2019.0
5,0.15522999275121108,1.0,174.0,2019.0
6,0.10175818475497309,1.0,174.0,2019.0
0,0.08467432958297245,1.0,190.0,2019.0
1,0.09325512962951851,1.0,190.0,2019.0
2,0.11189484769109881,1.0,190.0,2019.0
3,0.09619332385799378,1.0,190.0,2019.0
4,0.09083485824096778,1.0,190.0,2019.0
5,0.09325512962951851,1.0,190.0,2019.0
6,0.0884694818188534,1.0,190.0,2019.0
0,0.8646058262051115,0.0,206.0,2019.0
1,0.8526026595802043,0.0,206.0,2019.0
2,0.8818054246812219,0.0,206.0,2019.0
3,0.8616996355590023,0.0,206.0,2019.0
4,0.8191489305257914,0.0,206.0,2019.0
5,0.8526026595802043,0.0,206.0,2019.0
6,0.8650643643292462,0.0,206.0,2019.0
0,0.7186529966859837,1.0,222.0,2019.0
1,0.7189229254684132,1.0,222.0,2019.0
2,0.6274845085604804,1.0,222.0,2019.0
3,0.6152020003905515,1.0,222.0,2019.0
4,0.4907542307889446,1.0,222.0,2019.0
5,0.7189229254684132,1.0,222.0,2019.0
6,0.5535174187740814,1.0,222.0,2019.0
0,0.6147296275761713,1.0,238.0,2019.0
1,0.16708659408458756,1.0,238.0,2019.0
2,0.22597249539461328,1.0,238.0,2019.0
3,0.05948546335957253,1.0,238.0,2019.0
4,0.07271084103734853,1.0,238.0,2019.0
5,0.16708659408458756,1.0,238.0,2019.0
6,0.08184294467360623,1.0,238.0,2019.0
0,0.7309261111210527,0.0,254.0,2019.0
1,0.7302991319984092,0.0,254.0,2019.0
2,0.809761317963453,0.0,254.0,2019.0
3,0.7382041711102405,0.0,254.0,2019.0
4,0.6735758016858776,0.0,254.0,2019.0
5,0.7302991319984092,0.0,254.0,2019.0
6,0.7555091480127636,0.0,254.0,2019.0
0,0.09882587256887723,1.0,302.0,2019.0
1,0.08347510439978574,1.0,302.0,2019.0
2,0.07960458666336173,1.0,302.0,2019.0
3,0.0685372689281534,1.0,302.0,2019.0
4,0.055790840536330356,1.0,302.0,2019.0
5,0.08347510439978574,1.0,302.0,2019.0
