id,ndvi,mask,doy,year
6,0.06177999080889118,1.0,302.0,2019.0
0,0.5148764980631939,1.0,334.0,2019.0
1,0.04520371060673381,0.0,334.0,2019.0
2,0.4405091516614151,0.0,334.0,2019.0
3,0.08567768782091018,0.0,334.0,2019.0
4,0.09806409167797267,0.0,334.0,2019.0
5,0.04520371060673381,0.0,334.0,2019.0
6,0.31429060393107916,0.0,334.0,2019.0
0,0.8864229166808726,0.0,42.0,2015.0
1,0.2882466491527776,0.0,42.0,2015.0
2,,0.0,42.0,2015.0
3,0.49904121250662986,0.0,42.0,2015.0
4,0.02252909275355467,0.0,42.0,2015.0
5,0.2882466491527776,0.0,42.0,2015.0
6,0.4510822476721881,0.0,42.0,2015.0
0,0.07469720588911019,0.0,58.0,2015.0
1,0.033806098454949966,0.0,58.0,2015.0
2,0.06431248243747775,0.0,58.0,2015.0
3,0.07932958480650627,0.0,58.0,2015.0
4,0.018210434897171914,0.0,58.0,2015.0
5,0.033806098454949966,0.0,58.0,2015.0
6,0.08363306665468472,0.0,58.0,2015.0
0,0.26364567417539997,0.0,74.0,2015.0
1,0.1860905665225388,0.0,74.0,2015.0
2,0.16436924476812015,0.0,74.0,2015.0
3,0.05629086334645389,0.0,74.0,2015.0
4,-0.006651562532703935,0.0,74.0,2015.0
5,0.1860905665225388,0.0,74.0,2015.0
6,0.1661249063080591,0.0,74.0,2015.0
0,0.09885171128472253,1.0,106.0,2015.0
1,0.0983140706529488,1.0,106.0,2015.0
2,0.11128357984239488,1.0,106.0,2015.0
3,0.0957067312016674,1.0,106.0,2015.0
4,0.1033247597892811,1.0,106.0,2015.0
5,0.0983140706529488,1.0,106.0,2015.0
6,0.04852761229867415,1.0,106.0,2015.0
0,0.41568703265939316,1.0,122.0,2015.0
1,0.08251089537327698,1.0,122.0,2015.0
2,0.41886033963237895,1.0,122.0,2015.0
3,0.025285850306988523,1.0,122.0,2015.0
4,0.04147925005156692,1.0,122.0,2015.0
5,0.08251089537327698,1.0,122.0,2015.0
6,0.05662745716365396,1.0,122.0,2015.0
0,0.5831600757500452,0.0,138.0,2015.0
1,0.4978795459251991,0.0,138.0,2015.0
2,0.6755620645723321,0.0,138.0,2015.0
3,0.5408013816831263,0.0,138.0,2015.0
4,0.382475364066807,0.0,138.0,2015.0
5,0.4978795459251991,0.0,138.0,2015.0
6,0.5817614311546524,0.0,138.0,2015.0
0,0.7612956330576058,1.0,154.0,2015.0
1,0.6403924177559953,1.0,154.0,2015.0
2,0.6673049879076458,1.0,154.0,2015.0
3,0.3932889891074471,1.0,154.0,2015.0
4,0.338019811920806,1.0,154.0,2015.0
5,0.6403924177559953,1.0,154.0,2015.0
6,0.5463553180278604,1.0,154.0,2015.0
0,-0.013657730104080015,1.0,170.0,2015.0
1,-0.011702959225257346,1.0,170.0,2015.0
2,-0.013465995122076212,1.0,170.0,2015.0
3,-0.012035902719468253,1.0,170.0,2015.0
4,-0.011986815846732559,1.0,170.0,2015.0
5,-0.011702959225257346,1.0,170.0,2015.0
6,-0.012502328999161233,1.0,170.0,2015.0
0,0.413797865961448,1.0,186.0,2015.0
1,0.35493599222806643,1.0,186.0,2015.0
2,0.39215139670731386,1.0,186.0,2015.0
3,0.34789133787201937,1.0,186.0,2015.0
4,0.282532279110284,1.0,186.0,2015.0
5,0.35493599222806643,1.0,186.0,2015.0
6,0.35368334230535525,1.0,186.0,2015.0
0,0.20559681919858958,1.0,202.0,2015.0
1,0.22121022044727584,1.0,202.0,2015.0
2,0.2113576532934378,1.0,202.0,2015.0
3,0.22242651939971536,1.0,202.0,2015.0
4,0.21291722832996535,1.0,202.0,2015.0
5,0.22121022044727584,1.0,202.0,2015.0
6,0.2166879109200093,1.0,202.0,2015.0
0,0.11191894620273704,1.0,218.0,2015.0
1,0.01516737794106748,1.0,218.0,2015.0
2,0.07381955880640996,1.0,218.0,2015.0
3,0.02231028180809906,1.0,218.0,2015.0
4,0.0169130268755654,1.0,218.0,2015.0
5,0.01516737794106748,1.0,218.0,2015.0
6,0.014047449868627195,1.0,218.0,2015.0
0,0.8859270660858453,0.0,234.0,2015.0
1,0.8775948002555994,0.0,234.0,2015.0
2,0.903313368730182,0.0,234.0,2015.0
3,0.8930783217570267,0.0,234.0,2015.0
4,0.7827066474775519,0.0,234.0,2015.0
5,0.8775948002555994,0.0,234.0,2015.0
6,0.8976383084885784,0.0,234.0,2015.0
0,0.864178665399179,0.0,250.0,2015.0
1,0.7890378715683389,0.0,250.0,2015.0
2,0.8773486459124608,0.0,250.0,2015.0
3,0.8461083247731691,0.0,250.0,2015.0
4,0.7422641624697471,0.0,250.0,2015.0
5,0.7890378715683389,0.0,250.0,2015.0
6,0.8672047073152837,0.0,250.0,2015.0
0,0.4858361220739862,1.0,266.0,2015.0
1,0.4532230548276313,1.0,266.0,2015.0
2,0.5140125460429427,1.0,266.0,2015.0
3,0.503701149397663,1.0,266.0,2015.0
4,0.4289530708473657,1.0,266.0,2015.0
5,0.4532230548276313,1.0,266.0,2015.0
6,0.470155375728169,1.0,266.0,2015.0
0,0.23408886031323212,1.0,282.0,2015.0
1,0.231945563061404,1.0,282.0,2015.0
2,0.19781648168191693,1.0,282.0,2015.0
3,0.19816194657463226,1.0,282.0,2015.0
4,0.21027975519476952,1.0,282.0,2015.0
5,0.231945563061404,1.0,282.0,2015.0
6,0.23091216004583354,1.0,282.0,2015.0
0,0.37873888044055054,1.0,298.0,2015.0
1,0.4246230581882329,1.0,298.0,2015.0
2,0.42276758629632777,1.0,298.0,2015.0
3,0.29798479939121797,1.0,298.0,2015.0
4,0.3711198812530226,1.0,298.0,2015.0
5,0.4246230581882329,1.0,298.0,2015.0
6,0.2681814486872293,1.0,298.0,2015.0
0,,0.0,29.0,2016.0
1,0.21203244404035115,0.0,29.0,2016.0
2,,0.0,29.0,2016.0
3,0.9247690545885215,0.0,29.0,2016.0
4,-0.0341913312919999,0.0,29.0,2016.0
5,0.21203244404035115,0.0,29.0,2016.0
6,0.9742046416666161,0.0,29.0,2016.0
0,0.10031607254749031,1.0,61.0,2016.0
1,-0.014049232527111063,1.0,61.0,2016.0
2,0.07107121573827724,1.0,61.0,2016.0
3,0.0799501256776997,1.0,61.0,2016.0
4,-0.02028661280207387,1.0,61.0,2016.0
5,-0.014049232527111063,1.0,61.0,2016.0
6,0.0803463243944229,1.0,61.0,2016.0
0,-0.0014617058317265097,1.0,77.0,2016.0
1,-0.006472249554583867,1.0,77.0,2016.0
2,-0.005221800897886669,1.0,77.0,2016.0
3,0.004367241124532329,1.0,77.0,2016.0
4,-0.017916966758296533,1.0,77.0,2016.0
5,-0.006472249554583867,1.0,77.0,2016.0
6,-0.011269921883619645,1.0,77.0,2016.0
0,0.38962926415983096,0.0,109.0,2016.0
1,0.34980129944872024,0.0,109.0,2016.0
2,0.3829053793178535,0.0,109.0,2016.0
3,0.39495381964237214,0.0,109.0,2016.0
4,0.3019654104859363,0.0,109.0,2016.0
5,0.34980129944872024,0.0,109.0,2016.0
6,0.40284888107376177,0.0,109.0,2016.0
0,0.3796759570476748,1.0,125.0,2016.0
1,0.383236656106779,1.0,125.0,2016.0
2,0.4865607476298886,1.0,125.0,2016.0
3,0.39585237388067224,1.0,125.0,2016.0
4,0.4049958915784175,1.0,125.0,2016.0
5,0.383236656106779,1.0,125.0,2016.0
6,0.4290730936471973,1.0,125.0,2016.0
0,0.867053680196874,0.0,157.0,2016.0
1,0.8032309651085059,0.0,157.0,2016.0
2,0.8650544282019091,0.0,157.0,2016.0
3,0.8767835833196572,0.0,157.0,2016.0
4,0.7284194906108633,0.0,157.0,2016.0
5,0.8032309651085059,0.0,157.0,2016.0
6,0.8703485227308315,0.0,157.0,2016.0
0,0.7076419701800806,1.0,173.0,2016.0
1,0.8642879443343131,0.0,173.0,2016.0
2,0.88926854335156,1.0,173.0,2016.0
3,0.8959724126296553,0.0,173.0,2016.0
4,0.8285670601599334,0.0,173.0,2016.0
5,0.8642879443343131,0.0,173.0,2016.0
6,0.9007186460071189,0.0,173.0,2016.0
0,0.8635308483594903,0.0,189.0,2016.0
1,0.8446493259511041,0.0,189.0,2016.0
2,0.8526073903806968,0.0,189.0,2016.0
3,0.8485605668893578,0.0,189.0,2016.0
4,0.7308171919040785,1.0,189.0,2016.0
5,0.8446493259511041,0.0,189.0,2016.0
6,0.8474752488628412,0.0,189.0,2016.0
0,0.8946586534679164,0.0,205.0,2016.0
1,0.8912663990703762,0.0,205.0,2016.0
2,0.9021858557628711,0.0,205.0,2016.0
3,0.872691950305512,0.0,205.0,2016.0
4,0.8028301628803383,0.0,205.0,2016.0
5,0.8912663990703762,0.0,205.0,2016.0
6,0.8713312911199471,0.0,205.0,2016.0
0,0.6331405243132797,1.0,221.0,2016.0
1,0.28218621534315713,1.0,221.0,2016.0
2,0.336416017445742,1.0,221.0,2016.0
3,0.38329581620815273,1.0,221.0,2016.0
4,0.24098878923169384,1.0,221.0,2016.0
5,0.28218621534315713,1.0,221.0,2016.0
6,0.23682602893191398,1.0,221.0,2016.0
0,0.029071038091134548,1.0,237.0,2016.0
1,0.8180389811117209,1.0,237.0,2016.0
2,0.1144347851651896,1.0,237.0,2016.0
3,0.8046167109683454,1.0,237.0,2016.0
4,0.5751337993542578,1.0,237.0,2016.0
5,0.8180389811117209,1.0,237.0,2016.0
6,0.804095736696999,1.0,237.0,2016.0
0,0.757582063373219,0.0,253.0,2016.0
1,0.7726236527790642,0.0,253.0,2016.0
2,0.8314646017506522,0.0,253.0,2016.0
3,0.6624525013526414,0.0,253.0,2016.0
4,0.6554545228893813,0.0,253.0,2016.0
5,0.7726236527790642,0.0,253.0,2016.0
6,0.7054097154108928,0.0,253.0,2016.0
0,0.4549265251872077,0.0,269.0,2016.0
1,0.5333797272293666,0.0,269.0,2016.0
2,0.45749869962548806,0.0,269.0,2016.0
3,0.49469737983450573,0.0,269.0,2016.0
4,0.5085327691618777,0.0,269.0,2016.0
5,0.5333797272293666,0.0,269.0,2016.0
6,0.49781299923826033,0.0,269.0,2016.0
0,0.020664610109074267,1.0,285.0,2016.0
1,,1.0,285.0,2016.0
2,-0.007555865603395834,1.0,285.0,2016.0
3,,1.0,285.0,2016.0
4,,1.0,285.0,2016.0
5,,1.0,285.0,2016.0
6,,1.0,285.0,2016.0
0,0.6278550580125974,1.0,317.0,2016.0
1,0.4578540254733282,1.0,317.0,2016.0
2,0.4201531693446776,1.0,317.0,2016.0
3,0.49362267702718476,1.0,317.0,2016.0
4,0.07677742549510877,1.0,317.0,2016.0
5,0.4578540254733282,1.0,317.0,2016.0
6,0.2293590181865315,1.0,317.0,2016.0
0,,0.0,31.0,2017.0
1,0.7382983706641839,0.0,31.0,2017.0
2,,0.0,31.0,2017.0
3,0.6518654231493899,0.0,31.0,2017.0
4,-0.010023297479031013,0.0,31.0,2017.0
5,0.7382983706641839,0.0,31.0,2017.0
6,0.7327354869853409,0.0,31.0,2017.0
0,0.024371845221803527,1.0,63.0,2017.0
1,0.013017525295505913,1.0,63.0,2017.0
2,0.01166885439679271,1.0,63.0,2017.0
3,0.02541914421869809,1.0,63.0,2017.0
4,0.02341288265552348,1.0,63.0,2017.0
5,0.013017525295505913,1.0,63.0,2017.0
6,0.013097805026279122,1.0,63.0,2017.0
0,0.2882609980274976,0.0,79.0,2017.0
1,0.17123845707623087,0.0,79.0,2017.0
2,0.1834262186467069,0.0,79.0,2017.0
3,0.09447841137054439,0.0,79.0,2017.0
4,-0.050319740274077596,0.0,79.0,2017.0
5,0.17123845707623087,0.0,79.0,2017.0
6,0.1290724669543677,0.0,79.0,2017.0
0,0.3629706579787641,0.0,95.0,2017.0
1,0.20291377742734348,0.0,95.0,2017.0
2,0.3524525083444735,0.0,95.0,2017.0
3,0.33056821882404347,0.0,95.0,2017.0
4,0.2571473645784224,0.0,95.0,2017.0
5,0.20291377742734348,0.0,95.0,2017.0
6,0.31631707998307085,0.0,95.0,2017.0
0,,1.0,111.0,2017.0
1,0.7258403545868096,1.0,111.0,2017.0
2,0.9171964427342691,1.0,111.0,2017.0
3,0.7150331928272772,1.0,111.0,2017.0
4,0.20179052151324237,1.0,111.0,2017.0
5,0.7258403545868096,1.0,111.0,2017.0
6,0.5867935857003359,1.0,111.0,2017.0
0,0.9711529637219305,1.0,127.0,2017.0
1,0.35706195483846803,1.0,127.0,2017.0
2,0.42539534548684754,1.0,127.0,2017.0
3,0.25857116952625336,1.0,127.0,2017.0
4,0.40088822987061296,1.0,127.0,2017.0
5,0.35706195483846803,1.0,127.0,2017.0
6,0.19845359465585058,1.0,127.0,2017.0
0,0.03293778448402977,1.0,143.0,2017.0
1,0.0014764061450872413,1.0,143.0,2017.0
2,-0.00547551342363322,1.0,143.0,2017.0
3,0.005833528998959974,1.0,143.0,2017.0
4,-0.0010939524146247569,1.0,143.0,2017.0
5,0.0014764061450872413,1.0,143.0,2017.0
6,0.004045553940881592,1.0,143.0,2017.0
0,0.8873017072176868,0.0,175.0,2017.0
1,0.8840705818919169,0.0,175.0,2017.0
2,0.8650957795361583,0.0,175.0,2017.0
3,0.8820394607553506,0.0,175.0,2017.0
4,0.8135443722113667,0.0,175.0,2017.0
5,0.8840705818919169,0.0,175.0,2017.0
6,0.8696488279963756,0.0,175.0,2017.0
0,-0.012938263354988589,1.0,191.0,2017.0
1,-0.011525317683769517,1.0,191.0,2017.0
2,-0.013569023133754339,1.0,191.0,2017.0
3,-0.007470025440451419,1.0,191.0,2017.0
4,-0.00742434108040661,1.0,191.0,2017.0
5,-0.011525317683769517,1.0,191.0,2017.0
6,-0.008089625718477697,1.0,191.0,2017.0
0,0.8460612677881123,0.0,207.0,2017.0
1,0.8561705913767307,0.0,207.0,2017.0
2,0.8364871307023609,0.0,207.0,2017.0
3,0.8543906173372149,0.0,207.0,2017.0
4,0.8108826165896305,0.0,207.0,2017.0
5,0.8561705913767307,0.0,207.0,2017.0
6,0.8631293826682479,0.0,207.0,2017.0
0,0.8674983549437042,0.0,223.0,2017.0
1,0.876369115484697,0.0,223.0,2017.0
2,0.853483577168326,0.0,223.0,2017.0
3,0.871661606538934,0.0,223.0,2017.0
4,0.8088887751148387,0.0,223.0,2017.0
5,0.876369115484697,0.0,223.0,2017.0
6,0.8559860002600841,0.0,223.0,2017.0
0,0.6687707839157807,1.0,239.0,2017.0
1,0.8413821323485744,0.0,239.0,2017.0
2,0.7428129638459033,1.0,239.0,2017.0
3,0.8292497548691288,0.0,239.0,2017.0
4,0.7688187237919465,0.0,239.0,2017.0
5,0.8413821323485744,0.0,239.0,2017.0
6,0.8305319019947536,0.0,239.0,2017.0
0,0.45653648718775663,0.0,271.0,2017.0
1,0.4666115112864445,0.0,271.0,2017.0
2,0.48743318376195255,0.0,271.0,2017.0
3,0.5263612461911835,0.0,271.0,2017.0
4,0.5184429194553557,0.0,271.0,2017.0
5,0.4666115112864445,0.0,271.0,2017.0
6,0.5155630364399905,0.0,271.0,2017.0
0,0.42861752888509275,0.0,287.0,2017.0
1,0.38223140409426426,0.0,287.0,2017.0
2,0.4647569635316871,0.0,287.0,2017.0
3,0.4756826453449633,0.0,287.0,2017.0
4,0.48829533968721367,0.0,287.0,2017.0
5,0.38223140409426426,0.0,287.0,2017.0
6,0.4467725009198896,0.0,287.0,2017.0
0,-0.03540100668828337,1.0,319.0,2017.0
1,-0.03375689772778329,1.0,319.0,2017.0
2,-0.03394893847701441,1.0,319.0,2017.0
3,-0.0327009263937088,1.0,319.0,2017.0
4,-0.03238740900899393,1.0,319.0,2017.0
5,-0.03375689772778329,1.0,319.0,2017.0
6,-0.031572593932920404,1.0,319.0,2017.0
0,0.8826515924843473,0.0,34.0,2018.0
1,0.6008941770458363,0.0,34.0,2018.0
2,,0.0,34.0,2018.0
3,0.6821120375284108,0.0,34.0,2018.0
4,-0.004089048398348551,0.0,34.0,2018.0
5,0.6008941770458363,0.0,34.0,2018.0
6,0.6015011448084576,0.0,34.0,2018.0
0,0.21911186162454263,1.0,50.0,2018.0
1,0.20362212284567158,1.0,50.0,2018.0
2,0.18666757815933357,1.0,50.0,2018.0
3,0.17048805551998908,1.0,50.0,2018.0
4,0.01198132083121127,1.0,50.0,2018.0
5,0.20362212284567158,1.0,50.0,2018.0
6,0.21286502815075184,1.0,50.0,2018.0
0,0.32524960337708053,0.0,66.0,2018.0
1,0.043892360063503576,0.0,66.0,2018.0
2,0.20037202191419912,0.0,66.0,2018.0
3,0.22176223085030003,0.0,66.0,2018.0
4,-0.02931770838631151,0.0,66.0,2018.0
5,0.043892360063503576,0.0,66.0,2018.0
6,0.23492474496603766,0.0,66.0,2018.0
0,0.14733712052758466,0.0,98.0,2018.0
1,0.06582200804188842,0.0,98.0,2018.0
2,0.08296141594365246,0.0,98.0,2018.0
3,0.07113847537768343,0.0,98.0,2018.0
4,-0.02333871400097238,0.0,98.0,2018.0
5,0.06582200804188842,0.0,98.0,2018.0
6,0.10874117854790917,0.0,98.0,2018.0
0,0.39270441715371995,0.0,114.0,2018.0
1,0.39423263384903656,0.0,114.0,2018.0
2,0.383713718555478,0.0,114.0,2018.0
3,0.3804548702840643,0.0,114.0,2018.0
4,0.3433867410777822,0.0,114.0,2018.0
5,0.39423263384903656,0.0,114.0,2018.0
6,0.41164456068248334,0.0,114.0,2018.0
0,0.5189503507811097,1.0,130.0,2018.0
1,0.3984190168388243,1.0,130.0,2018.0
2,0.5576209490218553,0.0,130.0,2018.0
3,0.36112355207208646,1.0,130.0,2018.0
4,0.3972998404680268,0.0,130.0,2018.0
5,0.3984190168388243,1.0,130.0,2018.0
6,0.5140670820632118,1.0,130.0,2018.0
0,0.734365217001748,0.0,146.0,2018.0
1,0.779286555890498,0.0,146.0,2018.0
2,0.7909140563169055,0.0,146.0,2018.0
3,0.8476796228592096,0.0,146.0,2018.0
4,0.6602593820999062,0.0,146.0,2018.0
5,0.779286555890498,0.0,146.0,2018.0
6,0.8046423708236413,0.0,146.0,2018.0
0,0.10081710894141493,1.0,178.0,2018.0
1,0.8089293426411032,1.0,178.0,2018.0
2,,1.0,178.0,2018.0
3,0.6196288353263162,1.0,178.0,2018.0
4,0.7798958351538037,0.0,178.0,2018.0
5,0.8089293426411032,1.0,178.0,2018.0
6,0.5976863268308478,1.0,178.0,2018.0
0,0.41256556052277343,1.0,194.0,2018.0
1,0.19044987099036592,1.0,194.0,2018.0
2,0.3032162131542505,1.0,194.0,2018.0
3,0.2743353403349941,1.0,194.0,2018.0
4,0.27281136527156363,1.0,194.0,2018.0
5,0.19044987099036592,1.0,194.0,2018.0
6,0.2387976265513269,1.0,194.0,2018.0
0,0.37560163011421305,1.0,210.0,2018.0
1,0.14117255339742193,1.0,210.0,2018.0
2,0.09653162022748149,1.0,210.0,2018.0
3,0.1948201844981759,1.0,210.0,2018.0
4,0.05184305212140847,1.0,210.0,2018.0
5,0.14117255339742193,1.0,210.0,2018.0
6,0.13911593925327384,1.0,210.0,2018.0
0,0.05856081916593751,1.0,226.0,2018.0
1,0.04593120673536513,1.0,226.0,2018.0
2,0.05412151025127389,1.0,226.0,2018.0
3,0.05872264931574517,1.0,226.0,2018.0
4,0.04423439060323611,1.0,226.0,2018.0
5,0.04593120673536513,1.0,226.0,2018.0
6,0.04541057596167062,1.0,226.0,2018.0
0,0.7483340619700882,0.0,242.0,2018.0
1,0.8908895305846742,1.0,242.0,2018.0
2,0.7468818379768416,0.0,242.0,2018.0
3,0.5209382314784176,0.0,242.0,2018.0
4,0.7177641599584413,1.0,242.0,2018.0
5,0.8908895305846742,1.0,242.0,2018.0
6,0.8223688956469958,0.0,242.0,2018.0
0,-0.03215739328072387,1.0,258.0,2018.0
1,-0.03265445447660129,1.0,258.0,2018.0
2,-0.03382710603204055,1.0,258.0,2018.0
3,-0.031208403896390912,1.0,258.0,2018.0
4,-0.031532638342112826,1.0,258.0,2018.0
5,-0.03265445447660129,1.0,258.0,2018.0
6,-0.031344276293160514,1.0,258.0,2018.0
0,0.53691716046669,1.0,274.0,2018.0
1,0.02921747991761315,1.0,274.0,2018.0
2,0.3894978783340653,1.0,274.0,2018.0
3,0.7952043314506816,1.0,274.0,2018.0
4,0.07663805385041633,1.0,274.0,2018.0
5,0.02921747991761315,1.0,274.0,2018.0
6,,1.0,274.0,2018.0
0,0.3044938185253254,1.0,290.0,2018.0
1,0.28147277521881575,1.0,290.0,2018.0
2,0.2985817798665585,1.0,290.0,2018.0
3,0.3626706593904529,1.0,290.0,2018.0
4,0.23652525471222327,1.0,290.0,2018.0
5,0.28147277521881575,1.0,290.0,2018.0
6,0.4433681516690512,1.0,290.0,2018.0
0,0.044623568036605867,1.0,21.0,2019.0
1,-0.003798904659543601,1.0,21.0,2019.0
2,0.025916045286942215,1.0,21.0,2019.0
3,0.044783846077022196,1.0,21.0,2019.0
4,-0.021558375245656517,1.0,21.0,2019.0
5,-0.003798904659543601,1.0,21.0,2019.0
6,0.04248968398357819,1.0,21.0,2019.0
0,0.7712846938171471,0.0,37.0,2019.0
1,0.25047226571067555,0.0,37.0,2019.0
2,,0.0,37.0,2019.0
3,0.6811682083395143,0.0,37.0,2019.0
4,-0.0298702436824497,0.0,37.0,2019.0
5,0.25047226571067555,0.0,37.0,2019.0
6,0.517586106799289,0.0,37.0,2019.0
0,0.5777943334762753,0.0,53.0,2019.0
1,0.4802193930582426,0.0,53.0,2019.0
2,0.46483760487221715,0.0,53.0,2019.0
3,0.7757276848801422,1.0,53.0,2019.0
4,-0.024993748608995836,0.0,53.0,2019.0
5,0.4802193930582426,0.0,53.0,2019.0
6,0.31321061320296256,1.0,53.0,2019.0
0,0.33328210331264596,0.0,69.0,2019.0
1,-0.027534918529170428,0.0,69.0,2019.0
2,0.20486128511342286,0.0,69.0,2019.0
3,0.21605703184718528,0.0,69.0,2019.0
4,-0.04571357604886983,0.0,69.0,2019.0
5,-0.027534918529170428,0.0,69.0,2019.0
6,0.15390434391252475,0.0,69.0,2019.0
0,0.25184552944051825,1.0,101.0,2019.0
1,0.2022061771282763,1.0,101.0,2019.0
2,0.25873075459907074,1.0,101.0,2019.0
3,0.2629423917100391,1.0,101.0,2019.0
4,0.2308404610969095,1.0,101.0,2019.0
5,0.2022061771282763,1.0,101.0,2019.0
6,0.2658996997471958,1.0,101.0,2019.0
0,0.38248516818580136,1.0,117.0,2019.0
1,0.3480614598853549,0.0,117.0,2019.0
2,0.35140369606138905,1.0,117.0,2019.0
3,0.3755544704690133,0.0,117.0,2019.0
4,0.3080584577801187,1.0,117.0,2019.0
5,0.3480614598853549,0.0,117.0,2019.0
6,0.40198929501121516,0.0,117.0,2019.0
0,0.22240100362064066,1.0,133.0,2019.0
1,0.2847909452342839,1.0,133.0,2019.0
2,0.11252030817913516,1.0,133.0,2019.0
3,0.28685997948575204,1.0,133.0,2019.0
4,0.31222785886120685,1.0,133.0,2019.0
5,0.2847909452342839,1.0,133.0,2019.0
6,0.27823212030899114,1.0,133.0,2019.0
0,0.6788417863856604,1.0,149.0,2019.0
1,0.574385062964192,1.0,149.0,2019.0
2,0.6620032017729727,1.0,149.0,2019.0
3,0.6218415329531838,1.0,149.0,2019.0
4,0.4628933165287839,1.0,149.0,2019.0
5,0.574385062964192,1.0,149.0,2019.0
6,0.5784417587828915,1.0,149.0,2019.0
0,0.019248870770731622,1.0,165.0,2019.0
1,-0.0015173789720158994,1.0,165.0,2019.0
2,0.00449682337918762,1.0,165.0,2019.0
3,-0.00881818480796804,1.0,165.0,2019.0
4,-0.005855482495079589,1.0,165.0,2019.0
5,-0.0015173789720158994,1.0,165.0,2019.0
6,-0.0019858522868163773,1.0,165.0,2019.0
0,0.8571038847607112,1.0,197.0,2019.0
1,0.12845496258855427,1.0,197.0,2019.0
2,0.6889649949356088,1.0,197.0,2019.0
3,0.8373461211968171,0.0,197.0,2019.0
4,0.841837893339875,1.0,197.0,2019.0
5,0.12845496258855427,1.0,197.0,2019.0
6,0.8574501487053182,0.0,197.0,2019.0
0,0.8562178453935378,0.0,213.0,2019.0
1,0.8331438486097631,1.0,213.0,2019.0
2,0.864601091662174,0.0,213.0,2019.0
3,0.8475671888982917,0.0,213.0,2019.0
4,0.8083472805922917,1.0,213.0,2019.0
5,0.8331438486097631,1.0,213.0,2019.0
6,0.6110313607247202,1.0,213.0,2019.0
0,0.18777832560491226,1.0,229.0,2019.0
1,0.4247558957814069,1.0,229.0,2019.0
2,0.161208194917617,1.0,229.0,2019.0
3,0.7410249445931755,0.0,229.0,2019.0
4,0.09188056517929688,1.0,229.0,2019.0
5,0.4247558957814069,1.0,229.0,2019.0
6,0.8463852894825308,0.0,229.0,2019.0
0,0.8161666147684853,0.0,245.0,2019.0
1,0.7870053383043782,0.0,245.0,2019.0
2,0.8408637763693468,0.0,245.0,2019.0
3,0.8085440711897273,0.0,245.0,2019.0
4,0.7445487851502179,0.0,245.0,2019.0
5,0.7870053383043782,0.0,245.0,2019.0
6,0.8258811483826672,0.0,245.0,2019.0
0,0.46206540285810493,0.0,261.0,2019.0
1,0.4939207762571178,1.0,261.0,2019.0
2,0.5654069592155507,0.0,261.0,2019.0
3,0.5135268210483073,1.0,261.0,2019.0
4,0.5074358507260299,1.0,261.0,2019.0
5,0.4939207762571178,1.0,261.0,2019.0
6,0.5290184440739799,1.0,261.0,2019.0
0,-0.029384962040166412,1.0,293.0,2019.0
1,-0.0342171041408556,1.0,293.0,2019.0
2,-0.029169846021033667,1.0,293.0,2019.0
3,-0.026754312740084277,1.0,293.0,2019.0
4,-0.011051076933950734,1.0,293.0,2019.0
5,-0.0342171041408556,1.0,293.0,2019.0
6,-0.02418144408255728,1.0,293.0,2019.0
0,0.6163416111554818,0.0,309.0,2019.0
1,0.7573396665375621,0.0,309.0,2019.0
2,0.6476518434594432,0.0,309.0,2019.0
3,0.9452390931577803,0.0,309.0,2019.0
4,0.07635929417977912,1.0,309.0,2019.0
5,0.7573396665375621,0.0,309.0,2019.0
6,0.6358943484118476,0.0,309.0,2019.0
0,0.8427552949737415,1.0,325.0,2019.0
1,0.4544591243290273,1.0,325.0,2019.0
2,0.9886697343013947,1.0,325.0,2019.0
3,0.6484057535385043,1.0,325.0,2019.0
4,0.07168918800839545,1.0,325.0,2019.0
5,0.4544591243290273,1.0,325.0,2019.0
6,,1.0,325.0,2019.0
